Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,B365H,B365D,B365A,Result,mktProb_homeWin,mktProb_NOThomeWin,Home_Elo_Rating,Away_Elo_Rating,eloProb_homeWin,eloProb_awayWin,gameDate
2018-12-29,2018-2019,Leicester,Cardiff,0.0,1.0,A,16.0,12.0,7.0,3.0,1.55,4.0,6.0,0,0.61,0.4,1611.5772894958156,1531.114367847483,0.61376871790717,0.3862312820928299,2018-12-29
2018-12-29,2018-2019,Liverpool,Arsenal,5.0,1.0,H,15.0,8.0,10.0,2.0,1.5,4.5,5.75,1,0.63,0.37,1745.0858489723178,1666.8240026851531,0.6107608173625374,0.38923918263746254,2018-12-29
2018-12-29,2018-2019,Tottenham,Wolves,1.0,3.0,A,10.0,11.0,3.0,4.0,1.33,5.0,8.5,0,0.7,0.3,1702.6868127406874,1597.3677191695551,0.6470884278681398,0.3529115721318603,2018-12-29
2018-12-29,2018-2019,Watford,Newcastle,1.0,1.0,D,12.0,8.0,5.0,2.0,1.85,3.6,4.0,0,0.51,0.49,1596.7260016593168,1551.4010287087945,0.564860349812634,0.435139650187366,2018-12-29
2018-12-30,2018-2019,Burnley,West Ham,2.0,0.0,H,17.0,11.0,5.0,4.0,3.3,3.2,2.25,1,0.29,0.71,1510.86005550858,1606.618303284539,0.3655793685757306,0.6344206314242694,2018-12-30
2018-12-30,2018-2019,Crystal Palace,Chelsea,0.0,1.0,A,4.0,12.0,0.0,4.0,4.75,4.0,1.66,0,0.2,0.81,1565.1584381400821,1673.4237123500225,0.3490483276413881,0.6509516723586118,2018-12-30
2018-12-30,2018-2019,Man United,Bournemouth,4.0,1.0,H,11.0,7.0,8.0,3.0,1.33,4.75,10.0,1,0.71,0.29,1639.2819288546873,1585.4664487369503,0.5768332219759256,0.42316677802407443,2018-12-30
2018-12-30,2018-2019,Southampton,Man City,1.0,3.0,A,5.0,14.0,4.0,6.0,10.0,5.25,1.3,0,0.09,0.91,1541.689249831605,1686.0763845828571,0.30340002763836993,0.6965999723616301,2018-12-30
2019-01-01,2018-2019,Arsenal,Fulham,4.0,1.0,H,16.0,9.0,9.0,4.0,1.33,5.75,9.5,1,0.73,0.27,1657.482262301854,1524.5830522298022,0.682444662771978,0.31755533722802204,2019-01-01
2019-01-01,2018-2019,Cardiff,Tottenham,0.0,3.0,A,6.0,13.0,3.0,4.0,7.5,4.5,1.5,0,0.13,0.87,1545.8448170772551,1687.156690471852,0.3071544190113037,0.6928455809886963,2019-01-01
2019-01-01,2018-2019,Everton,Leicester,0.0,1.0,A,17.0,8.0,2.0,4.0,2.0,3.5,4.2,0,0.49,0.51,1595.7380647093405,1596.8468402660435,0.4984043491242395,0.5015956508757604,2019-01-01
2019-01-02,2018-2019,Bournemouth,Watford,3.0,3.0,D,25.0,11.0,12.0,3.0,2.6,3.6,2.75,0,0.37,0.62,1575.3104460643724,1595.1693532638135,0.47145181832787386,0.5285481816721261,2019-01-02
2019-01-02,2018-2019,Chelsea,Southampton,0.0,0.0,D,17.0,6.0,6.0,2.0,1.28,6.5,11.0,0,0.76,0.24,1681.8008722134157,1534.407649168284,0.7002447472797073,0.29975525272029274,2019-01-02
2019-01-02,2018-2019,Huddersfield,Burnley,1.0,2.0,A,9.0,16.0,2.0,8.0,2.14,3.1,4.2,0,0.45,0.54,1485.8251097411837,1526.0861506627625,0.4423176658608887,0.5576823341391113,2019-01-02
2019-01-02,2018-2019,Newcastle,Man United,0.0,2.0,A,14.0,16.0,3.0,7.0,6.0,4.2,1.61,0,0.16,0.84,1552.9576771042978,1649.4379315272652,0.3646159551794244,0.6353840448205755,2019-01-02
2019-01-02,2018-2019,West Ham,Brighton,2.0,2.0,D,13.0,13.0,6.0,6.0,1.95,3.75,4.0,0,0.5,0.5,1591.3922081303565,1582.4961807512275,0.512799615468252,0.48720038453174797,2019-01-02
2019-01-02,2018-2019,Wolves,Crystal Palace,0.0,2.0,A,9.0,17.0,1.0,4.0,2.0,3.4,4.33,0,0.49,0.52,1612.8978414383905,1556.781278276689,0.580063215871914,0.41993678412808605,2019-01-02
2019-01-03,2018-2019,Man City,Liverpool,2.0,1.0,H,9.0,7.0,4.0,5.0,2.04,3.8,3.6,1,0.48,0.53,1693.357985246178,1754.4275893556169,0.4130078370219353,0.5869921629780648,2019-01-03
2019-01-12,2018-2019,Brighton,Liverpool,0.0,1.0,A,7.0,10.0,0.0,3.0,11.0,6.0,1.3,0,0.09,0.91,1582.8033715224656,1740.3397774441432,0.28764435496646995,0.71235564503353,2019-01-12
2019-01-12,2018-2019,Burnley,Fulham,2.0,1.0,H,11.0,12.0,0.0,4.0,2.4,3.3,3.25,1,0.41,0.59,1536.701774643424,1516.9617241363296,0.5283776874359012,0.47162231256409876,2019-01-12
2019-01-12,2018-2019,Cardiff,Huddersfield,0.0,0.0,D,3.0,14.0,0.0,2.0,2.25,3.25,3.6,0,0.43,0.57,1538.4731110209839,1475.2094857605223,0.5900506345051367,0.40994936549486316,2019-01-12
2019-01-12,2018-2019,Chelsea,Newcastle,2.0,1.0,H,10.0,9.0,6.0,2.0,1.22,7.0,15.0,1,0.8,0.21,1676.9949982787027,1544.2068941799917,0.6823060412609117,0.3176939587390884,2019-01-12
2019-01-12,2018-2019,Crystal Palace,Watford,1.0,2.0,A,15.0,16.0,6.0,2.0,2.25,3.4,3.5,0,0.43,0.57,1570.702795457615,1594.4841969036825,0.46582916106307065,0.5341708389369293,2019-01-12
2019-01-12,2018-2019,Leicester,Southampton,1.0,2.0,A,23.0,8.0,6.0,3.0,1.95,3.5,4.33,0,0.5,0.5,1608.8085446450252,1539.213523102997,0.5988368884112415,0.4011631115887585,2019-01-12
2019-01-12,2018-2019,West Ham,Arsenal,1.0,0.0,H,11.0,11.0,3.0,2.0,3.5,4.0,2.05,1,0.28,0.72,1591.0850173591184,1665.1035903953266,0.3950615463140314,0.6049384536859687,2019-01-12
2019-01-13,2018-2019,Everton,Bournemouth,2.0,0.0,H,15.0,16.0,3.0,7.0,1.75,4.0,4.8,1,0.55,0.44,1583.7763603303588,1575.9956024245034,0.511195539165901,0.48880446083409906,2019-01-13
2019-01-13,2018-2019,Tottenham,Man United,0.0,1.0,A,21.0,13.0,11.0,8.0,2.05,3.7,3.75,0,0.48,0.52,1694.5283965281233,1658.1887144515713,0.5521071291110097,0.44789287088899027,2019-01-13
2019-01-14,2018-2019,Man City,Wolves,3.0,0.0,H,24.0,3.0,9.0,0.0,1.18,8.0,17.0,1,0.82,0.18,1707.4457971576517,1598.9763242574645,0.6512187059241474,0.34878129407585245,2019-01-14
2019-01-19,2018-2019,Arsenal,Chelsea,2.0,0.0,H,13.0,13.0,5.0,1.0,3.1,3.6,2.37,1,0.32,0.68,1650.5850675068634,1684.6196532884408,0.4511763653049892,0.5488236346950107,2019-01-19
2019-01-19,2018-2019,Bournemouth,West Ham,2.0,0.0,H,10.0,9.0,4.0,1.0,2.37,3.7,3.0,1,0.41,0.58,1564.264295364485,1605.6035402475816,0.4407872095238011,0.5592127904761989,2019-01-19
2019-01-19,2018-2019,Liverpool,Crystal Palace,4.0,3.0,H,19.0,9.0,9.0,3.0,1.2,7.5,17.0,1,0.81,0.19,1747.2432419633385,1559.5228955921011,0.746608490573826,0.2533915094261741,2019-01-19
2019-01-19,2018-2019,Man United,Brighton,2.0,1.0,H,20.0,7.0,5.0,3.0,1.3,5.75,12.0,1,0.75,0.25,1671.4392855502356,1575.8999070032703,0.6341283690677008,0.36587163093229924,2019-01-19
2019-01-19,2018-2019,Newcastle,Cardiff,3.0,0.0,H,16.0,9.0,6.0,1.0,1.95,3.4,4.5,1,0.5,0.51,1536.5822391702536,1536.3118957928607,0.5003890553157154,0.4996109446842845,2019-01-19
2019-01-19,2018-2019,Southampton,Everton,2.0,1.0,H,11.0,7.0,4.0,2.0,2.75,3.4,2.7,1,0.35,0.65,1553.5856084248667,1595.5076673903773,0.4399604006279883,0.5600395993720118,2019-01-19
2019-01-19,2018-2019,Watford,Burnley,0.0,0.0,D,9.0,11.0,4.0,3.0,1.65,4.0,5.75,0,0.59,0.41,1605.6640967691962,1548.0207101449623,0.5822026330288692,0.41779736697113085,2019-01-19
2019-01-19,2018-2019,Wolves,Leicester,4.0,3.0,H,12.0,16.0,7.0,6.0,2.37,3.2,3.4,1,0.41,0.59,1590.6055731996441,1594.4364593231555,0.49448713510932796,0.5055128648906722,2019-01-19
2019-01-20,2018-2019,Fulham,Tottenham,1.0,2.0,A,12.0,14.0,4.0,5.0,5.25,3.8,1.75,0,0.19,0.82,1505.6427886347913,1681.277825429459,0.26677704646789613,0.7332229535321039,2019-01-20
2019-01-20,2018-2019,Huddersfield,Man City,0.0,3.0,A,5.0,12.0,2.0,4.0,21.0,8.5,1.16,0,0.05,0.95,1477.3707009886455,1715.816548215472,0.2021993546768721,0.7978006453231279,2019-01-20
2019-01-29,2018-2019,Arsenal,Cardiff,2.0,1.0,H,15.0,19.0,4.0,2.0,1.22,7.0,15.0,1,0.8,0.21,1663.7568347395436,1524.321233120438,0.6905423051510671,0.309457694848933,2019-01-29
2019-01-29,2018-2019,Fulham,Brighton,4.0,2.0,H,24.0,15.0,7.0,6.0,2.37,3.3,3.3,1,0.41,0.58,1499.2401395195618,1567.1189878608952,0.4035386774428099,0.5964613225571901,2019-01-29
2019-01-29,2018-2019,Huddersfield,Everton,0.0,1.0,A,10.0,10.0,2.0,5.0,4.0,3.3,2.1,0,0.24,0.75,1472.5179164764006,1582.066717005449,0.34737142169502083,0.6526285783049791,2019-01-29
2019-01-29,2018-2019,Man United,Burnley,2.0,2.0,D,28.0,6.0,9.0,4.0,1.28,6.0,12.0,0,0.76,0.24,1680.2202046926109,1549.993573337655,0.6791012870895979,0.32089871291040206,2019-01-29
2019-01-29,2018-2019,Newcastle,Man City,2.0,1.0,H,6.0,12.0,2.0,4.0,19.0,8.0,1.18,1,0.05,0.95,1548.5729018426764,1720.669332727717,0.27078041385195256,0.7292195861480475,2019-01-29
2019-01-29,2018-2019,Wolves,West Ham,3.0,0.0,H,20.0,4.0,9.0,0.0,2.1,3.5,3.75,1,0.46,0.54,1602.7378819570204,1592.1824332761528,0.515185839816429,0.48481416018357104,2019-01-29
2019-01-30,2018-2019,Bournemouth,Chelsea,4.0,0.0,H,12.0,11.0,7.0,7.0,5.25,4.2,1.66,1,0.18,0.81,1577.6854023359137,1671.4478860557606,0.36824801037558086,0.6317519896244191,2019-01-30
2019-01-30,2018-2019,Liverpool,Leicester,1.0,1.0,D,10.0,5.0,3.0,2.0,1.22,7.0,15.0,0,0.8,0.21,1753.3246381895667,1582.3041505657793,0.727994867711198,0.27200513228880197,2019-01-30
2019-01-30,2018-2019,Southampton,Crystal Palace,1.0,1.0,D,13.0,15.0,4.0,3.0,2.4,3.4,3.2,0,0.41,0.59,1567.026558809795,1553.441499365873,0.51954051472437,0.48045948527563,2019-01-30
2019-01-30,2018-2019,Tottenham,Watford,2.0,1.0,H,17.0,9.0,3.0,1.0,1.66,4.0,5.75,1,0.59,0.41,1687.6804745446884,1603.6912335765035,0.6185695094177355,0.3814304905822645,2019-01-30
2019-02-02,2018-2019,Brighton,Watford,0.0,0.0,D,21.0,5.0,4.0,0.0,2.55,3.3,3.0,0,0.38,0.61,1552.8039161195227,1594.5369018025292,0.44022859306354845,0.5597714069364516,2019-02-02
2019-02-02,2018-2019,Burnley,Southampton,1.0,1.0,D,15.0,10.0,6.0,4.0,2.55,3.5,2.87,0,0.38,0.62,1554.2920042278054,1566.55758645641,0.4823557377447543,0.5176442622552456,2019-02-02
2019-02-02,2018-2019,Cardiff,Bournemouth,2.0,0.0,H,12.0,9.0,5.0,2.0,3.25,3.5,2.3,1,0.3,0.7,1516.8942484440636,1592.8474500868997,0.3924031634767471,0.6075968365232529,2019-02-02
2019-02-02,2018-2019,Chelsea,Huddersfield,5.0,0.0,H,23.0,5.0,7.0,2.0,1.2,7.5,19.0,1,0.82,0.18,1656.2858383047746,1464.18100235572,0.7513535543985589,0.2486464456014411,2019-02-02
2019-02-02,2018-2019,Crystal Palace,Fulham,2.0,0.0,H,17.0,8.0,6.0,0.0,2.05,3.5,4.0,1,0.48,0.52,1553.9104717192579,1513.5552112609344,0.5578161181576977,0.44218388184230234,2019-02-02
2019-02-02,2018-2019,Everton,Wolves,1.0,3.0,A,13.0,8.0,4.0,4.0,2.37,3.4,3.25,0,0.41,0.59,1590.4036311261295,1614.373421801426,0.4655593234549782,0.5344406765450218,2019-02-02
2019-02-02,2018-2019,Tottenham,Newcastle,1.0,0.0,H,21.0,8.0,4.0,2.0,1.44,4.5,9.0,1,0.68,0.33,1696.8348063186627,1566.0741719102296,0.6797708056005088,0.32022919439949116,2019-02-02
2019-02-03,2018-2019,Leicester,Man United,0.0,1.0,A,17.0,10.0,6.0,6.0,3.6,3.5,2.15,0,0.27,0.73,1587.776027390848,1675.9217738024606,0.37580141650455645,0.6241985834954434,2019-02-03
2019-02-03,2018-2019,Man City,Arsenal,3.0,1.0,H,19.0,4.0,12.0,2.0,1.33,6.0,9.0,1,0.73,0.27,1703.1680626601637,1671.183819415918,0.5458994381694695,0.45410056183053044,2019-02-03
2019-02-04,2018-2019,West Ham,Liverpool,1.0,1.0,D,13.0,11.0,2.0,6.0,8.0,5.25,1.4,0,0.12,0.87,1580.546893431747,1747.852761364498,0.2762599533965406,0.7237400466034595,2019-02-04
2019-02-06,2018-2019,Everton,Man City,0.0,2.0,A,4.0,15.0,1.0,4.0,10.0,6.25,1.3,0,0.1,0.91,1579.23020736321,1714.0664761440964,0.31514377634491936,0.6848562236550806,2019-02-06
2019-02-09,2018-2019,Brighton,Burnley,1.0,3.0,A,16.0,9.0,6.0,5.0,2.05,3.3,4.2,0,0.47,0.52,1554.2384298859974,1554.7154665219311,0.499313489527205,0.500686510472795,2019-02-09
2019-02-09,2018-2019,Crystal Palace,West Ham,1.0,1.0,D,25.0,6.0,5.0,4.0,2.1,3.5,3.75,0,0.46,0.54,1564.5228848834731,1585.91665455023,0.46925074400604055,0.5307492559939594,2019-02-09
2019-02-09,2018-2019,Fulham,Man United,0.0,3.0,A,15.0,15.0,3.0,7.0,5.5,4.4,1.61,0,0.18,0.82,1502.9427980967191,1684.94100779857,0.25967356169729955,0.7403264383027005,2019-02-09
2019-02-09,2018-2019,Huddersfield,Arsenal,1.0,2.0,A,15.0,9.0,6.0,4.0,5.75,4.4,1.6,0,0.17,0.83,1458.2134876612854,1660.2854059319852,0.23808278353436493,0.761917216465635,2019-02-09
2019-02-09,2018-2019,Liverpool,Bournemouth,3.0,0.0,H,20.0,12.0,9.0,2.0,1.22,7.5,14.0,1,0.8,0.2,1742.483000246015,1578.2651260103416,0.7201718245489273,0.2798281754510728,2019-02-09
2019-02-09,2018-2019,Southampton,Cardiff,1.0,2.0,A,14.0,6.0,7.0,3.0,1.75,3.9,5.0,0,0.56,0.44,1566.1341241622843,1531.4765725206216,0.5497114499313845,0.45028855006861535,2019-02-09
2019-02-09,2018-2019,Watford,Everton,1.0,0.0,H,7.0,9.0,2.0,4.0,2.35,3.5,3.2,1,0.42,0.58,1593.1023880360544,1571.6667567309319,0.5308092714433988,0.46919072855660116,2019-02-09
2019-02-10,2018-2019,Man City,Chelsea,6.0,0.0,H,15.0,12.0,9.0,4.0,1.5,4.75,7.0,1,0.65,0.35,1721.6299267763745,1662.2533529992093,0.5846274635372019,0.41537253646279815,2019-02-10
2019-02-10,2018-2019,Tottenham,Leicester,3.0,1.0,H,12.0,20.0,5.0,9.0,1.7,3.9,5.5,1,0.57,0.43,1704.5203069842505,1578.7567933947387,0.6734768953511526,0.32652310464884743,2019-02-10
2019-02-11,2018-2019,Wolves,Newcastle,1.0,1.0,D,22.0,9.0,6.0,3.0,1.7,3.75,5.75,0,0.57,0.43,1625.5468455643456,1558.3886712446417,0.5954623921742055,0.40453760782579445,2019-02-11
2019-02-22,2018-2019,Cardiff,Watford,1.0,5.0,A,15.0,12.0,6.0,7.0,3.1,3.4,2.45,0,0.32,0.69,1544.669647318975,1604.362965521413,0.41492983134705413,0.5850701686529459,2019-02-22
2019-02-22,2018-2019,West Ham,Fulham,3.0,1.0,H,21.0,8.0,7.0,5.0,1.95,3.8,4.0,1,0.5,0.5,1585.178672406375,1496.710632615984,0.6246336824986608,0.3753663175013391,2019-02-22
2019-02-23,2018-2019,Bournemouth,Wolves,1.0,1.0,D,10.0,10.0,3.0,2.0,2.87,3.4,2.62,0,0.34,0.66,1571.5492497995158,1623.2557481521646,0.4261329088449006,0.5738670911550994,2019-02-23
2019-02-23,2018-2019,Burnley,Tottenham,2.0,1.0,H,10.0,17.0,4.0,6.0,5.75,3.8,1.7,1,0.17,0.83,1566.698990270584,1712.3568614958228,0.3018562519049665,0.6981437480950334,2019-02-23
2019-02-23,2018-2019,Leicester,Crystal Palace,1.0,4.0,A,27.0,7.0,5.0,5.0,2.25,3.4,3.5,0,0.43,0.57,1570.9202388831663,1565.2608670273282,0.5081437705423787,0.49185622945762125,2019-02-23
2019-02-23,2018-2019,Newcastle,Huddersfield,2.0,0.0,H,29.0,3.0,12.0,1.0,1.83,3.5,5.25,1,0.53,0.47,1560.6797686568227,1452.4995008564606,0.6508404803049731,0.3491595196950269,2019-02-23
2019-02-24,2018-2019,Arsenal,Southampton,2.0,0.0,H,12.0,10.0,4.0,4.0,1.5,4.75,7.0,1,0.65,0.35,1665.99939273681,1552.941049363931,0.6571943544328707,0.34280564556712934,2019-02-24
2019-02-24,2018-2019,Man United,Liverpool,0.0,0.0,D,6.0,7.0,3.0,1.0,3.1,3.5,2.37,0,0.31,0.69,1691.173173279305,1749.198876456841,0.4172621376134389,0.5827378623865611,2019-02-24
2019-02-26,2018-2019,Cardiff,Everton,0.0,3.0,A,6.0,12.0,0.0,4.0,3.75,3.4,2.15,0,0.26,0.74,1534.7113313666457,1560.4061792455734,0.46308941043548296,0.5369105895645171,2019-02-26
2019-02-26,2018-2019,Huddersfield,Wolves,1.0,0.0,H,15.0,7.0,3.0,0.0,5.0,3.5,1.85,1,0.19,0.81,1444.11967238378,1621.4829379644423,0.26483557335173136,0.7351644266482686,2019-02-26
2019-02-26,2018-2019,Leicester,Brighton,2.0,1.0,H,19.0,15.0,3.0,3.0,1.9,3.5,4.6,1,0.51,0.49,1558.7247883901493,1542.2549061373445,0.5236843277472122,0.47631567225278787,2019-02-26
2019-02-26,2018-2019,Newcastle,Burnley,2.0,0.0,H,12.0,12.0,3.0,2.0,2.15,3.3,3.9,1,0.45,0.55,1569.0595971295033,1583.4544402248648,0.4792960009135833,0.5207039990864166,2019-02-26
2019-02-27,2018-2019,Arsenal,Bournemouth,5.0,1.0,H,16.0,13.0,6.0,5.0,1.44,5.0,7.5,1,0.68,0.32,1674.226728230421,1573.3220599872382,0.6412638793629256,0.3587361206370744,2019-02-27
2019-02-27,2018-2019,Chelsea,Tottenham,2.0,0.0,H,11.0,9.0,1.0,0.0,2.3,3.5,3.25,1,0.42,0.58,1652.2844121241021,1695.6014115415421,0.4379828298779133,0.5620171701220867,2019-02-27
2019-02-27,2018-2019,Crystal Palace,Man United,1.0,3.0,A,17.0,13.0,2.0,4.0,3.25,3.5,2.3,0,0.3,0.7,1577.4563175203452,1693.1588819765825,0.3393846777757432,0.6606153222242568,2019-02-27
2019-02-27,2018-2019,Liverpool,Watford,5.0,0.0,H,19.0,5.0,10.0,3.0,1.28,6.0,12.0,1,0.76,0.24,1747.2131677595635,1614.3212814737421,0.682435526236283,0.317564473763717,2019-02-27
2019-02-27,2018-2019,Man City,West Ham,1.0,0.0,H,20.0,2.0,7.0,1.0,1.16,9.0,19.0,1,0.84,0.16,1731.5988676514817,1594.187464026407,0.6880467874799032,0.31195321252009667,2019-02-27
2019-02-27,2018-2019,Southampton,Fulham,2.0,0.0,H,14.0,14.0,4.0,4.0,1.9,3.7,4.33,1,0.51,0.48,1544.71371387032,1487.701840995952,0.5813181129554753,0.4186818870445247,2019-02-27
2019-03-02,2018-2019,Bournemouth,Man City,0.0,1.0,A,0.0,23.0,0.0,7.0,13.0,7.5,1.22,0,0.07,0.93,1564.7123930919483,1739.085744751964,0.2682001141044167,0.7317998858955834,2019-03-02
2019-03-02,2018-2019,Brighton,Huddersfield,1.0,0.0,H,13.0,6.0,4.0,4.0,1.85,3.4,5.25,1,0.53,0.48,1530.8233300032775,1461.7636186233385,0.5980963924929988,0.40190360750700116,2019-03-02
2019-03-02,2018-2019,Burnley,Crystal Palace,1.0,3.0,A,18.0,10.0,4.0,4.0,2.8,3.3,2.75,0,0.35,0.66,1570.9575442467908,1569.3110852537275,0.5023694272217564,0.4976305727782437,2019-03-02
2019-03-02,2018-2019,Man United,Southampton,3.0,2.0,H,16.0,6.0,6.0,3.0,1.45,4.5,8.5,1,0.67,0.33,1701.3041142432003,1554.7620791593886,0.6992152545449692,0.30078474545503076,2019-03-02
2019-03-02,2018-2019,Tottenham,Arsenal,1.0,1.0,D,10.0,9.0,3.0,4.0,2.05,3.7,3.75,0,0.48,0.52,1682.112999458612,1682.8363951257109,0.49895895145473956,0.5010410485452604,2019-03-02
2019-03-02,2018-2019,West Ham,Newcastle,2.0,0.0,H,10.0,17.0,4.0,2.0,2.15,3.5,3.6,1,0.45,0.55,1586.7005869259247,1581.5564931075774,0.5074024051926247,0.4925975948073753,2019-03-02
2019-03-02,2018-2019,Wolves,Cardiff,2.0,0.0,H,13.0,12.0,6.0,4.0,1.5,4.33,8.0,1,0.65,0.35,1603.8389917248837,1523.597185516194,0.6134669383633481,0.38653306163665185,2019-03-02
2019-03-03,2018-2019,Everton,Liverpool,0.0,0.0,D,7.0,10.0,3.0,3.0,6.0,4.2,1.61,0,0.16,0.84,1571.520325096025,1754.8347151298926,0.25821967704850535,0.7417803229514947,2019-03-03
2019-03-03,2018-2019,Fulham,Chelsea,1.0,2.0,A,12.0,20.0,5.0,7.0,6.5,4.5,1.53,0,0.15,0.85,1477.6534757068832,1665.7728242070323,0.2529572294764372,0.7470427705235628,2019-03-03
2019-03-03,2018-2019,Watford,Leicester,2.0,1.0,H,6.0,14.0,5.0,2.0,2.55,3.3,3.0,1,0.38,0.61,1606.699734103413,1570.1563645242163,0.5523970576738737,0.44760294232612635,2019-03-03
2019-03-09,2018-2019,Cardiff,West Ham,2.0,0.0,H,16.0,9.0,7.0,2.0,3.6,3.5,2.15,1,0.27,0.73,1514.3203920369144,1598.5229292013016,0.38114083663760107,0.618859163362399,2019-03-09
2019-03-09,2018-2019,Crystal Palace,Brighton,1.0,2.0,A,15.0,4.0,3.0,3.0,1.83,3.6,5.0,0,0.53,0.47,1581.3679515070496,1540.4690165834456,0.5585879268586249,0.4414120731413751,2019-03-09
2019-03-09,2018-2019,Huddersfield,Bournemouth,0.0,2.0,A,8.0,8.0,1.0,5.0,3.4,3.3,2.35,0,0.29,0.72,1452.1179320431704,1558.2755903534423,0.351810000519737,0.648189999480263,2019-03-09
2019-03-09,2018-2019,Leicester,Fulham,3.0,1.0,H,18.0,6.0,8.0,3.0,1.57,4.5,6.0,1,0.62,0.38,1559.4138939083894,1471.5825021994488,0.6237740085631376,0.3762259914368625,2019-03-09
2019-03-09,2018-2019,Man City,Watford,3.0,1.0,H,19.0,2.0,9.0,1.0,1.16,9.0,19.0,1,0.84,0.16,1745.52254749047,1617.44220471924,0.676402908529933,0.323597091470067,2019-03-09
2019-03-09,2018-2019,Newcastle,Everton,3.0,2.0,H,19.0,7.0,7.0,3.0,2.8,3.25,2.8,1,0.35,0.65,1569.7341508322004,1577.323052846861,0.48908042861314616,0.5109195713868537,2019-03-09
2019-03-09,2018-2019,Southampton,Tottenham,2.0,1.0,H,12.0,16.0,4.0,5.0,4.5,3.8,1.85,1,0.22,0.79,1547.543245268468,1682.1379846236982,0.31544393125526043,0.6845560687447396,2019-03-09
2019-03-10,2018-2019,Arsenal,Man United,2.0,0.0,H,14.0,14.0,3.0,4.0,2.4,3.6,3.0,1,0.41,0.59,1682.8114099606246,1708.522948134121,0.4630655221501255,0.5369344778498745,2019-03-10
2019-03-10,2018-2019,Chelsea,Wolves,1.0,1.0,D,22.0,2.0,6.0,1.0,1.55,4.2,7.0,0,0.63,0.37,1671.8437977144667,1613.1157852041633,0.5837205613912881,0.4162794386087118,2019-03-10
2019-03-10,2018-2019,Liverpool,Burnley,4.0,2.0,H,23.0,3.0,5.0,2.0,1.16,8.5,21.0,1,0.84,0.16,1749.0319873790568,1558.9006779934687,0.7492251090845299,0.25077489091547006,2019-03-10
2019-03-16,2018-2019,Bournemouth,Newcastle,2.0,2.0,D,10.0,12.0,3.0,4.0,2.05,3.6,3.8,0,0.47,0.53,1566.719030365916,1581.996220545485,0.4780285146267495,0.5219714853732504,2019-03-16
2019-03-16,2018-2019,Burnley,Leicester,1.0,2.0,A,13.0,9.0,2.0,4.0,3.1,3.4,2.45,0,0.32,0.69,1552.8820806114975,1568.443317702874,0.47762054234970647,0.5223794576502935,2019-03-16
2019-03-16,2018-2019,West Ham,Huddersfield,4.0,3.0,H,16.0,15.0,5.0,5.0,1.55,4.2,7.0,1,0.63,0.37,1583.670309280604,1443.6744920306967,0.6912310134871188,0.3087689865128812,2019-03-16
2019-03-17,2018-2019,Everton,Chelsea,2.0,0.0,H,15.0,16.0,8.0,5.0,4.0,3.8,1.95,1,0.24,0.76,1565.0609831335764,1669.8345042410758,0.353629098689161,0.6463709013108391,2019-03-17
2019-03-17,2018-2019,Fulham,Liverpool,1.0,2.0,A,7.0,16.0,2.0,6.0,12.0,7.0,1.25,0,0.08,0.92,1462.553078404964,1755.050584761028,0.1565994139872707,0.8434005860127293,2019-03-17
2019-03-30,2018-2019,Brighton,Southampton,0.0,1.0,A,14.0,8.0,1.0,2.0,2.55,3.2,3.1,0,0.38,0.61,1553.8751268280525,1563.9725909183417,0.48547267100004565,0.5145273289999543,2019-03-30
2019-03-30,2018-2019,Burnley,Wolves,2.0,0.0,H,5.0,8.0,1.0,1.0,3.2,3.25,2.45,1,0.3,0.7,1541.4191875951046,1615.1250786775543,0.3954917918637179,0.6045082081362821,2019-03-30
2019-03-30,2018-2019,Crystal Palace,Huddersfield,2.0,0.0,H,19.0,15.0,5.0,5.0,1.45,4.4,9.0,1,0.67,0.33,1567.9618412624427,1436.2640363543876,0.680944015450202,0.31905598454979794,2019-03-30
2019-03-30,2018-2019,Fulham,Man City,0.0,2.0,A,5.0,24.0,0.0,7.0,21.0,11.0,1.12,0,0.05,0.96,1458.7946924692694,1753.2888776857517,0.15508734220706327,0.8449126577929368,2019-03-30
2019-03-30,2018-2019,Leicester,Bournemouth,2.0,0.0,H,18.0,8.0,4.0,2.0,1.85,3.8,4.5,1,0.53,0.48,1579.906210719267,1567.246346014874,0.5182109508180748,0.48178904918192517,2019-03-30
2019-03-30,2018-2019,Man United,Watford,2.0,1.0,H,8.0,20.0,5.0,8.0,1.44,4.75,8.0,1,0.67,0.32,1695.636520665724,1609.6758745239583,0.621243419948217,0.37875658005178303,2019-03-30
2019-03-30,2018-2019,West Ham,Everton,0.0,2.0,A,3.0,17.0,1.0,9.0,2.55,3.5,2.9,0,0.38,0.62,1591.080764956913,1580.5738847650366,0.5151160083206783,0.4848839916793216,2019-03-30
2019-03-31,2018-2019,Cardiff,Chelsea,1.0,2.0,A,8.0,21.0,3.0,3.0,9.0,4.5,1.44,0,0.11,0.9,1529.173011957612,1654.3216026096156,0.3273020003813402,0.6726979996186597,2019-03-31
2019-03-31,2018-2019,Liverpool,Tottenham,2.0,1.0,H,14.0,11.0,3.0,2.0,1.61,4.2,6.0,1,0.61,0.39,1758.8089706967226,1665.7086389738245,0.6308647967476136,0.3691352032523863,2019-03-31
